selling_price,km_driven,fuel,seller_type,transmission,owner
570000,44077,Petrol,Dealer,Automatic,First Owner
785000,24000,Diesel,Individual,Manual,First Owner
850000,30000,Diesel,Individual,Manual,First Owner
375000,30000,Petrol,Individual,Manual,Second Owner
619000,40000,Petrol,Individual,Manual,First Owner
335000,90000,Diesel,Individual,Manual,Second Owner
500000,50000,Diesel,Individual,Manual,First Owner
60000,100000,Petrol,Individual,Manual,Second Owner
130000,50000,Petrol,Individual,Manual,Second Owner
210000,210000,Diesel,Individual,Manual,First Owner
1900000,20000,Diesel,Individual,Manual,First Owner
270000,70000,Diesel,Individual,Manual,Second Owner
225000,100000,Petrol,Individual,Manual,Second Owner
150000,160000,Petrol,Individual,Manual,Second Owner
173000,70000,Diesel,Individual,Manual,First Owner
4800000,9422,Diesel,Individual,Automatic,First Owner
710000,110000,Diesel,Individual,Automatic,First Owner
1500000,20000,Petrol,Individual,Manual,First Owner
550000,20000,Petrol,Individual,Manual,First Owner
58000,70000,Petrol,Individual,Manual,Second Owner
1200000,60000,Petrol,Individual,Automatic,Third Owner
500000,150000,Diesel,Individual,Manual,First Owner
120000,83000,Petrol,Individual,Manual,Second Owner
300000,250000,Diesel,Individual,Manual,First Owner
300000,30000,Petrol,Individual,Manual,First Owner
295000,21000,Petrol,Individual,Manual,First Owner
587000,80000,CNG,Individual,Manual,First Owner
430000,50000,Petrol,Individual,Manual,Second Owner
123000,50000,Petrol,Individual,Manual,Second Owner
450000,48500,Diesel,Individual,Automatic,Second Owner
130000,60000,Petrol,Individual,Manual,Third Owner
110000,90000,Diesel,Individual,Manual,Second Owner
200000,240000,Diesel,Individual,Manual,Third Owner
320000,70000,Petrol,Individual,Manual,Second Owner
300000,50000,Petrol,Individual,Manual,First Owner
350000,110000,Petrol,Individual,Manual,First Owner
800000,50000,Petrol,Individual,Manual,First Owner
270000,175000,Diesel,Individual,Manual,First Owner
540000,60000,Petrol,Individual,Manual,First Owner
160000,60000,CNG,Individual,Manual,Second Owner
340000,100000,Diesel,Individual,Manual,Second Owner
350000,40000,Petrol,Individual,Manual,Second Owner
300000,100000,Diesel,Individual,Manual,First Owner
330000,63000,Diesel,Individual,Manual,First Owner
325000,80000,CNG,Individual,Manual,Second Owner
250000,55000,Diesel,Individual,Manual,First Owner
250000,55000,Diesel,Individual,Manual,First Owner
240000,60000,Petrol,Individual,Manual,First Owner
545000,5000,Petrol,Individual,Manual,First Owner
300000,48000,Petrol,Dealer,Manual,First Owner
130000,80000,Petrol,Individual,Manual,Second Owner
240000,50000,Petrol,Individual,Manual,First Owner
360000,15000,Petrol,Individual,Manual,First Owner
250000,70000,Diesel,Individual,Manual,First Owner
475000,105000,Diesel,Dealer,Automatic,First Owner
600000,50000,Diesel,Individual,Manual,Second Owner
150000,80000,Diesel,Individual,Manual,Second Owner
700000,50000,Diesel,Individual,Manual,First Owner
1290000,5000,Diesel,Individual,Manual,First Owner
80000,58000,Petrol,Individual,Manual,First Owner
425000,12000,Petrol,Individual,Manual,First Owner
500000,10000,Petrol,Individual,Automatic,First Owner
193000,45000,Petrol,Individual,Manual,Second Owner
800000,10000,Petrol,Individual,Manual,First Owner
150000,50000,Petrol,Individual,Manual,First Owner
80000,40000,Petrol,Individual,Manual,Fourth & Above Owner
130000,100000,Diesel,Individual,Manual,Third Owner
280000,80000,Diesel,Individual,Manual,Second Owner
229999,110000,Diesel,Individual,Manual,Second Owner
80000,120000,Petrol,Individual,Manual,First Owner
70000,10000,Petrol,Individual,Manual,First Owner
240000,60000,Diesel,Individual,Manual,Second Owner
380000,72000,Diesel,Individual,Manual,Second Owner
240000,60000,Diesel,Individual,Manual,Second Owner
80000,110000,Petrol,Individual,Manual,First Owner
265000,50000,Petrol,Individual,Manual,First Owner
320000,25000,Petrol,Individual,Manual,First Owner
500000,120000,Diesel,Individual,Manual,Third Owner
1300000,55000,Diesel,Individual,Manual,First Owner
1500000,35000,Diesel,Individual,Manual,First Owner
1800000,110000,Diesel,Individual,Automatic,First Owner
600000,80000,Diesel,Individual,Manual,Second Owner
420000,80000,Petrol,Individual,Manual,First Owner
140000,120000,Petrol,Individual,Manual,First Owner
300000,100000,Diesel,Individual,Manual,Second Owner
100000,60000,Petrol,Dealer,Manual,Second Owner
350000,25000,Petrol,Dealer,Manual,First Owner
850000,19000,Petrol,Dealer,Manual,First Owner
140000,54000,Petrol,Dealer,Manual,First Owner
550000,17100,Petrol,Dealer,Manual,Second Owner
525000,19000,Petrol,Dealer,Automatic,First Owner
470000,146000,Diesel,Dealer,Manual,First Owner
900000,98000,Diesel,Dealer,Automatic,First Owner
500000,224642,Diesel,Dealer,Manual,Second Owner
80000,120000,Petrol,Individual,Manual,Second Owner
175000,175000,Diesel,Individual,Manual,First Owner
1350000,15000,Diesel,Individual,Automatic,Second Owner
800000,50000,Diesel,Individual,Manual,First Owner
250000,15000,Petrol,Individual,Manual,First Owner
700000,25000,Petrol,Individual,Automatic,First Owner
800000,25000,Diesel,Individual,Manual,First Owner
660000,69000,Diesel,Individual,Manual,First Owner
465000,60000,Diesel,Individual,Manual,Third Owner
180000,222435,Diesel,Individual,Manual,Second Owner
600000,66000,Diesel,Individual,Manual,Third Owner
150000,110000,Petrol,Individual,Manual,First Owner
450000,78000,Diesel,Individual,Manual,Second Owner
721000,10000,Petrol,Individual,Manual,First Owner
300000,35000,Petrol,Individual,Manual,First Owner
1000000,10000,Diesel,Individual,Manual,First Owner
300000,40000,Petrol,Individual,Manual,First Owner
450000,120000,Diesel,Individual,Manual,First Owner
79000,70000,Petrol,Individual,Automatic,First Owner
545000,40000,Diesel,Individual,Manual,First Owner
844999,20000,Diesel,Individual,Manual,First Owner
700000,93000,Diesel,Individual,Manual,First Owner
650000,159000,Diesel,Individual,Manual,First Owner
525000,75000,Diesel,Individual,Manual,Second Owner
110000,101100,Diesel,Individual,Manual,Third Owner
180000,66000,Diesel,Individual,Manual,First Owner
280000,30000,Petrol,Individual,Manual,Second Owner
400000,10000,Petrol,Individual,Manual,First Owner
625000,126000,Diesel,Individual,Manual,Second Owner
535000,70000,Diesel,Individual,Manual,First Owner
459999,50000,Diesel,Individual,Manual,First Owner
300000,100000,Diesel,Individual,Manual,First Owner
280000,60000,Petrol,Individual,Automatic,First Owner
500000,70000,Petrol,Individual,Manual,First Owner
1200000,1200,Petrol,Individual,Manual,First Owner
300000,40000,Petrol,Individual,Manual,First Owner
180000,80000,Diesel,Individual,Manual,Third Owner
180000,134444,Petrol,Individual,Automatic,Second Owner
78000,120000,Petrol,Individual,Manual,Second Owner
160000,120000,Diesel,Individual,Manual,First Owner
600000,238000,Diesel,Individual,Manual,First Owner
110000,100000,Petrol,Individual,Manual,Second Owner
450000,110000,Diesel,Individual,Manual,Second Owner
1350000,35000,Diesel,Individual,Manual,First Owner
120000,165000,Petrol,Individual,Manual,Second Owner
1040000,42000,Diesel,Individual,Manual,First Owner
390000,70000,Diesel,Individual,Manual,Second Owner
65000,60000,Petrol,Individual,Manual,Second Owner
320000,115000,Diesel,Individual,Manual,Third Owner
720000,70000,Diesel,Individual,Manual,First Owner
220000,80000,Petrol,Individual,Manual,Second Owner
225000,65000,Petrol,Dealer,Manual,First Owner
200000,150000,Diesel,Individual,Manual,Second Owner
434999,75000,Diesel,Dealer,Manual,Second Owner
300000,63700,Diesel,Individual,Manual,First Owner
700000,74800,Diesel,Individual,Manual,First Owner
500000,105000,Diesel,Individual,Manual,Second Owner
500000,40000,Diesel,Individual,Manual,First Owner
400000,90000,Diesel,Individual,Manual,Second Owner
825000,75000,Diesel,Dealer,Manual,Second Owner
720000,15000,Diesel,Individual,Manual,First Owner
110000,30000,Petrol,Individual,Manual,Second Owner
600000,100000,Diesel,Individual,Manual,Second Owner
275000,155000,Diesel,Individual,Automatic,Third Owner
2349000,149000,Diesel,Individual,Automatic,Second Owner
740000,60000,Diesel,Individual,Manual,First Owner
800000,90000,Diesel,Individual,Manual,First Owner
1100000,100000,Diesel,Individual,Manual,First Owner
750000,100000,Diesel,Individual,Automatic,Second Owner
200000,90000,Petrol,Individual,Manual,Second Owner
210000,75000,Diesel,Individual,Manual,First Owner
270000,120000,Diesel,Individual,Manual,Second Owner
630000,90000,Diesel,Individual,Manual,Second Owner
375000,55000,Petrol,Individual,Manual,First Owner
300000,70000,Diesel,Individual,Manual,First Owner
580000,95000,Diesel,Individual,Manual,Second Owner
550000,50000,Diesel,Individual,Manual,First Owner
750000,50000,Diesel,Individual,Manual,First Owner
250000,60516,Petrol,Individual,Manual,First Owner
434999,235000,Diesel,Individual,Manual,Second Owner
900000,76731,Diesel,Dealer,Automatic,First Owner
685000,64000,Diesel,Dealer,Manual,First Owner
540000,65000,Diesel,Dealer,Manual,First Owner
1165000,13000,Petrol,Dealer,Automatic,Test Drive Car
610000,77000,Diesel,Dealer,Manual,First Owner
254999,24000,Petrol,Dealer,Manual,First Owner
280000,63840,Petrol,Dealer,Manual,First Owner
370000,25000,Petrol,Individual,Manual,First Owner
459999,76400,Diesel,Individual,Manual,Second Owner
42000,70000,Petrol,Individual,Manual,Third Owner
42000,70000,Petrol,Individual,Manual,Third Owner
190000,80000,Diesel,Individual,Manual,Third Owner
165000,100000,Petrol,Individual,Manual,Fourth & Above Owner
710000,40000,Diesel,Individual,Manual,First Owner
1200000,15000,Petrol,Individual,Manual,First Owner
229999,70000,Petrol,Individual,Manual,First Owner
310000,15000,Petrol,Individual,Manual,First Owner
320000,40000,Petrol,Individual,Manual,First Owner
100000,54000,Petrol,Individual,Manual,First Owner
160000,90000,Diesel,Individual,Manual,First Owner
60000,52000,Petrol,Individual,Manual,First Owner
100000,200000,Diesel,Individual,Manual,Third Owner
350000,35000,Diesel,Individual,Manual,Second Owner
700000,60000,Diesel,Individual,Manual,First Owner
300000,31489,Petrol,Individual,Manual,First Owner
830000,40000,Diesel,Individual,Manual,First Owner
220000,110000,Diesel,Individual,Manual,First Owner
130000,50000,Diesel,Individual,Manual,First Owner
330000,44000,Petrol,Individual,Manual,First Owner
254999,90000,Petrol,Individual,Manual,Second Owner
600000,50000,Petrol,Individual,Manual,Second Owner
210000,50000,Petrol,Individual,Manual,First Owner
120000,81366,Petrol,Individual,Manual,First Owner
95000,110000,Petrol,Individual,Manual,First Owner
229999,300000,Diesel,Individual,Manual,First Owner
229999,70000,Petrol,Individual,Manual,First Owner
400000,100000,Diesel,Individual,Manual,First Owner
300000,70000,Petrol,Individual,Manual,Second Owner
300000,50000,Diesel,Individual,Manual,First Owner
80000,180000,Diesel,Individual,Manual,Second Owner
80000,50000,Petrol,Individual,Manual,Second Owner
100000,90000,Petrol,Individual,Manual,Second Owner
300000,110000,Diesel,Individual,Manual,First Owner
700000,26000,Petrol,Individual,Automatic,First Owner
975000,65000,Diesel,Individual,Manual,First Owner
500000,130000,Diesel,Individual,Manual,First Owner
550000,75000,Diesel,Individual,Manual,Second Owner
550000,110000,Diesel,Individual,Manual,Second Owner
240000,50000,Petrol,Individual,Manual,First Owner
50000,80000,Petrol,Individual,Manual,Second Owner
120000,80000,Petrol,Individual,Manual,Second Owner
900000,60000,Petrol,Individual,Manual,Second Owner
250000,90000,Petrol,Individual,Manual,Second Owner
280000,36000,Petrol,Individual,Manual,First Owner
85000,87000,Diesel,Individual,Manual,First Owner
90000,80000,Diesel,Individual,Manual,First Owner
500000,50000,Diesel,Individual,Manual,First Owner
200000,60000,Petrol,Individual,Manual,First Owner
250000,50000,Petrol,Individual,Manual,First Owner
185000,40000,Diesel,Individual,Manual,Third Owner
100000,60000,Petrol,Individual,Manual,Second Owner
610000,55000,Diesel,Individual,Manual,First Owner
290000,80000,Diesel,Individual,Manual,First Owner
300000,295000,Diesel,Individual,Manual,First Owner
225000,80000,Petrol,Individual,Manual,First Owner
320000,50000,Petrol,Individual,Manual,Second Owner
135000,158000,Diesel,Individual,Manual,Third Owner
400000,400000,Diesel,Individual,Manual,Third Owner
400000,25000,Petrol,Individual,Manual,First Owner
570000,35000,Petrol,Individual,Manual,First Owner
500000,12000,Petrol,Individual,Manual,First Owner
130000,70000,Petrol,Individual,Manual,First Owner
360000,4000,Petrol,Individual,Manual,First Owner
530000,10832,Petrol,Dealer,Manual,First Owner
250000,50000,Petrol,Individual,Manual,First Owner
600000,19495,Petrol,Dealer,Manual,First Owner
570000,62668,Diesel,Dealer,Manual,First Owner
850000,85710,Diesel,Dealer,Manual,First Owner
250000,55130,Diesel,Dealer,Manual,Second Owner
580000,63356,Diesel,Dealer,Manual,Second Owner
1680000,129627,Diesel,Dealer,Manual,First Owner
180000,15000,Petrol,Individual,Manual,First Owner
300000,50000,Petrol,Individual,Manual,First Owner
269000,70000,Petrol,Individual,Manual,Second Owner
231999,20000,Petrol,Individual,Manual,First Owner
150000,60000,Petrol,Individual,Manual,Third Owner
495000,5000,Petrol,Individual,Manual,First Owner
700000,15000,Petrol,Individual,Manual,First Owner
400000,4400,Petrol,Individual,Manual,Second Owner
599000,15000,Diesel,Individual,Manual,Third Owner
421000,45000,Diesel,Individual,Manual,First Owner
841000,1000,Diesel,Individual,Manual,First Owner
295000,38500,Petrol,Individual,Manual,First Owner
220000,25000,Petrol,Individual,Manual,First Owner
250000,35000,Diesel,Individual,Manual,First Owner
1100000,110000,Diesel,Individual,Manual,Second Owner
300000,40000,Petrol,Individual,Manual,First Owner
80000,110000,Petrol,Individual,Manual,Second Owner
215000,20000,Diesel,Individual,Manual,Third Owner
245000,14987,Petrol,Dealer,Manual,First Owner
650000,25061,Diesel,Dealer,Manual,First Owner
760000,42494,Diesel,Dealer,Manual,First Owner
395000,44875,Diesel,Dealer,Manual,First Owner
280000,89741,Diesel,Dealer,Manual,Second Owner
495000,65000,Diesel,Dealer,Manual,First Owner
525000,35000,Diesel,Dealer,Manual,First Owner
420000,347089,Diesel,Dealer,Manual,First Owner
210000,34500,Diesel,Individual,Manual,First Owner
650000,30000,Petrol,Individual,Manual,First Owner
2300000,39000,Diesel,Individual,Automatic,First Owner
525000,16000,Diesel,Individual,Manual,First Owner
195000,80000,CNG,Individual,Manual,Second Owner
650000,60000,Diesel,Individual,Manual,First Owner
540000,110000,Diesel,Individual,Manual,First Owner
180000,61000,Petrol,Individual,Manual,First Owner
750000,29000,Diesel,Individual,Manual,First Owner
980000,50000,Diesel,Individual,Manual,First Owner
250000,90000,Diesel,Individual,Manual,First Owner
550000,35000,Petrol,Individual,Automatic,First Owner
509999,43000,Petrol,Individual,Manual,Second Owner
320000,50000,Petrol,Individual,Manual,First Owner
275000,25000,Petrol,Individual,Manual,First Owner
550000,222252,Diesel,Individual,Manual,First Owner
145000,50000,Petrol,Individual,Manual,Second Owner
250000,80000,Diesel,Individual,Manual,First Owner
520000,35000,Diesel,Individual,Manual,First Owner
95000,85000,Petrol,Individual,Manual,Second Owner
725000,110000,Diesel,Individual,Manual,Third Owner
55000,70000,Petrol,Individual,Manual,Second Owner
600000,100000,Diesel,Individual,Manual,First Owner
330000,120000,Diesel,Individual,Manual,Second Owner
470000,89000,Diesel,Individual,Manual,First Owner
365000,120000,Diesel,Individual,Manual,First Owner
250000,40000,Petrol,Individual,Manual,Second Owner
430000,17000,Petrol,Individual,Manual,First Owner
400000,125000,Diesel,Individual,Manual,Second Owner
615000,110000,Petrol,Individual,Manual,Second Owner
150000,120000,Diesel,Individual,Manual,Second Owner
240000,90000,Diesel,Individual,Manual,First Owner
800000,90000,Diesel,Individual,Manual,First Owner
240000,110000,LPG,Individual,Manual,First Owner
600000,87000,Diesel,Individual,Manual,Second Owner
800000,15000,Diesel,Individual,Manual,First Owner
160000,70000,Petrol,Individual,Manual,First Owner
350000,38000,Petrol,Individual,Manual,First Owner
300000,64000,Petrol,Individual,Manual,Second Owner
399000,55250,Diesel,Individual,Manual,First Owner
300000,110000,Diesel,Individual,Manual,First Owner
150000,70000,Petrol,Individual,Automatic,First Owner
320000,60000,Diesel,Individual,Manual,Third Owner
1280000,17000,Diesel,Individual,Manual,First Owner
300000,13000,Petrol,Individual,Manual,Second Owner
1000000,60000,Diesel,Individual,Manual,First Owner
1090000,120000,Diesel,Individual,Manual,Second Owner
450000,97000,Diesel,Individual,Manual,Second Owner
60000,130000,Petrol,Individual,Manual,Second Owner
500000,50000,Petrol,Individual,Manual,First Owner
200000,120000,Diesel,Individual,Manual,Second Owner
650000,68000,Diesel,Individual,Manual,First Owner
60000,100000,Petrol,Individual,Manual,Second Owner
250999,80000,Diesel,Individual,Manual,First Owner
185000,67000,CNG,Dealer,Manual,Second Owner
155000,60000,Petrol,Individual,Manual,First Owner
600000,5000,Petrol,Individual,Manual,First Owner
300000,20000,Petrol,Individual,Manual,First Owner
850000,12500,Petrol,Individual,Manual,First Owner
470000,4000,CNG,Individual,Manual,First Owner
600000,25000,Petrol,Individual,Manual,First Owner
700000,70000,Diesel,Individual,Manual,Second Owner
70000,162000,LPG,Individual,Manual,First Owner
1250000,205000,Diesel,Individual,Manual,Second Owner
650000,70000,Petrol,Individual,Automatic,Third Owner
450000,70000,Diesel,Individual,Manual,Second Owner
750000,100000,Diesel,Individual,Manual,Second Owner
775000,70000,Diesel,Individual,Manual,Second Owner
800000,220000,Diesel,Individual,Manual,First Owner
360000,80000,Petrol,Individual,Manual,Second Owner
250000,120000,Diesel,Individual,Manual,First Owner
1490000,22038,Diesel,Individual,Manual,First Owner
600000,80000,Diesel,Individual,Manual,First Owner
120000,90000,Petrol,Individual,Manual,First Owner
320000,140000,Diesel,Individual,Manual,Second Owner
400000,120000,Diesel,Individual,Manual,Second Owner
302000,60000,Diesel,Individual,Manual,First Owner
130000,80000,Diesel,Individual,Manual,Second Owner
150000,60000,Petrol,Individual,Manual,Second Owner
200000,90000,Diesel,Individual,Manual,Second Owner
950000,80000,Diesel,Individual,Manual,First Owner
120000,175000,Diesel,Individual,Manual,Second Owner
1400000,10000,Diesel,Individual,Manual,First Owner
620000,65000,Petrol,Individual,Manual,First Owner
449000,90000,Diesel,Individual,Manual,First Owner
100000,70000,Petrol,Individual,Manual,First Owner
600000,2500,Petrol,Individual,Manual,First Owner
700000,35000,Diesel,Individual,Manual,First Owner
250000,40000,Diesel,Individual,Manual,First Owner
550000,63000,Petrol,Individual,Manual,First Owner
675000,88000,Diesel,Dealer,Automatic,First Owner
530000,55000,Diesel,Dealer,Manual,First Owner
325000,71014,Diesel,Dealer,Manual,First Owner
370000,60000,Diesel,Dealer,Manual,First Owner
360000,70000,Diesel,Individual,Manual,First Owner
650000,60000,Petrol,Dealer,Automatic,First Owner
199000,92000,Diesel,Dealer,Manual,Third Owner
285000,89126,Diesel,Individual,Manual,First Owner
260000,134000,Diesel,Individual,Automatic,First Owner
869999,15000,Petrol,Dealer,Automatic,First Owner
425000,42500,Diesel,Dealer,Manual,First Owner
490000,42000,Diesel,Dealer,Automatic,First Owner
750000,70000,Diesel,Individual,Automatic,Second Owner
125000,110000,Petrol,Individual,Manual,Third Owner
221000,131365,Diesel,Individual,Manual,First Owner
724000,48980,Diesel,Dealer,Automatic,First Owner
440000,46000,Petrol,Dealer,Automatic,First Owner
70000,60000,Petrol,Individual,Manual,Third Owner
511000,58000,Diesel,Dealer,Manual,First Owner
790000,22000,Diesel,Dealer,Manual,First Owner
640000,37000,Petrol,Individual,Manual,First Owner
120000,70000,Petrol,Individual,Manual,Fourth & Above Owner
126000,98900,Diesel,Individual,Manual,Third Owner
120000,125000,Diesel,Individual,Manual,First Owner
650000,60000,Diesel,Individual,Manual,First Owner
450000,80000,Petrol,Individual,Manual,Second Owner
110000,80000,CNG,Individual,Manual,Fourth & Above Owner
600000,40000,Diesel,Individual,Manual,First Owner
620000,80000,Diesel,Individual,Manual,Second Owner
600000,30000,Diesel,Individual,Manual,First Owner
795000,35000,Diesel,Individual,Manual,First Owner
300000,180000,Diesel,Individual,Manual,Third Owner
495000,60000,Diesel,Individual,Manual,First Owner
1580000,86000,Diesel,Dealer,Automatic,First Owner
1750000,127643,Diesel,Dealer,Automatic,First Owner
1350000,34000,Diesel,Individual,Automatic,First Owner
350000,145000,Diesel,Individual,Manual,First Owner
300000,25000,Petrol,Individual,Automatic,First Owner
400000,54000,Petrol,Dealer,Manual,Second Owner
1750000,102354,Diesel,Dealer,Automatic,First Owner
70000,70000,Petrol,Individual,Manual,Fourth & Above Owner
500000,70000,Diesel,Individual,Manual,First Owner
2575000,36000,Diesel,Dealer,Automatic,First Owner
345000,58000,Petrol,Dealer,Manual,First Owner
220000,100000,Diesel,Individual,Manual,First Owner
1850000,62237,Petrol,Dealer,Automatic,First Owner
114999,90000,Petrol,Dealer,Manual,Second Owner
50000,100000,Petrol,Individual,Manual,Second Owner
585000,14000,Petrol,Dealer,Manual,First Owner
950000,21394,Diesel,Dealer,Manual,First Owner
625000,13800,Petrol,Individual,Automatic,First Owner
1035000,23000,Petrol,Dealer,Automatic,First Owner
310000,32686,Petrol,Dealer,Manual,First Owner
600000,99700,Diesel,Individual,Manual,First Owner
3100000,5000,Diesel,Individual,Automatic,First Owner
650000,49654,Diesel,Dealer,Manual,First Owner
550000,45457,Petrol,Dealer,Manual,First Owner
1260000,39221,Diesel,Dealer,Manual,First Owner
660000,48220,Petrol,Dealer,Manual,First Owner
700000,11114,Petrol,Dealer,Manual,First Owner
235000,60208,Diesel,Dealer,Manual,First Owner
475000,80000,Diesel,Dealer,Manual,First Owner
795000,98600,Diesel,Dealer,Automatic,First Owner
8900000,13000,Petrol,Dealer,Automatic,First Owner
3200000,30000,Diesel,Dealer,Automatic,First Owner
1860000,18000,Petrol,Dealer,Automatic,First Owner
4200000,100000,Diesel,Dealer,Automatic,First Owner
850000,58000,Petrol,Dealer,Automatic,First Owner
585000,85441,Diesel,Dealer,Manual,First Owner
380000,64541,Diesel,Dealer,Manual,First Owner
650000,35000,Diesel,Individual,Manual,First Owner
600000,30000,Petrol,Individual,Manual,First Owner
434999,16267,Petrol,Dealer,Manual,First Owner
525000,71500,Diesel,Dealer,Manual,First Owner
4800000,12999,Diesel,Dealer,Automatic,First Owner
160000,80000,Petrol,Individual,Manual,First Owner
160000,90000,Petrol,Individual,Manual,Second Owner
125000,28000,Petrol,Individual,Manual,First Owner
430000,200000,Diesel,Individual,Manual,First Owner
900000,14700,Petrol,Individual,Manual,First Owner
61000,90000,Petrol,Individual,Manual,Second Owner
400000,50000,Petrol,Individual,Manual,First Owner
150000,100000,Petrol,Individual,Manual,Second Owner
950000,24000,Petrol,Individual,Automatic,First Owner
220000,100000,Diesel,Individual,Manual,First Owner
110000,90000,Petrol,Individual,Manual,First Owner
375000,30000,Petrol,Individual,Manual,First Owner
350000,80000,Petrol,Individual,Manual,First Owner
310000,92686,Diesel,Dealer,Manual,Second Owner
90000,300000,Petrol,Individual,Manual,Third Owner
350000,90000,Petrol,Individual,Manual,Second Owner
100000,60000,Petrol,Individual,Manual,First Owner
1300000,40000,Diesel,Individual,Automatic,First Owner
70000,90000,Petrol,Individual,Manual,Fourth & Above Owner
225000,80000,Diesel,Individual,Manual,First Owner
145000,100000,Petrol,Individual,Manual,First Owner
930000,20000,Diesel,Individual,Manual,First Owner
550000,51000,Petrol,Individual,Manual,First Owner
85000,120000,Petrol,Individual,Manual,Second Owner
280000,55000,Petrol,Individual,Manual,First Owner
360000,6000,Petrol,Individual,Manual,First Owner
150000,40000,Petrol,Individual,Manual,Second Owner
900000,15000,Petrol,Individual,Automatic,First Owner
120000,50000,Diesel,Individual,Manual,Second Owner
215000,90000,Petrol,Individual,Manual,Second Owner
550000,38500,Diesel,Individual,Manual,First Owner
775000,35000,Petrol,Individual,Manual,First Owner
409999,49359,Petrol,Individual,Manual,Third Owner
65000,70000,Petrol,Individual,Manual,Second Owner
200000,90000,Petrol,Individual,Manual,Second Owner
240000,50000,Petrol,Individual,Manual,Second Owner
800000,108731,Diesel,Individual,Manual,First Owner
400000,120000,Diesel,Individual,Manual,First Owner
500000,60000,Diesel,Individual,Manual,First Owner
150000,90000,Diesel,Individual,Manual,Third Owner
500000,140000,Diesel,Individual,Manual,Second Owner
320000,80000,Petrol,Individual,Manual,First Owner
300000,90000,Diesel,Individual,Manual,First Owner
650000,40000,Diesel,Individual,Manual,First Owner
285000,14000,Petrol,Individual,Manual,First Owner
360000,70000,Diesel,Individual,Manual,Second Owner
450000,55000,Petrol,Individual,Manual,Second Owner
175000,60000,Petrol,Individual,Manual,Third Owner
350000,74000,Diesel,Individual,Manual,Second Owner
530000,45000,Diesel,Dealer,Manual,First Owner
1025000,38000,Diesel,Dealer,Manual,First Owner
950000,24000,Diesel,Dealer,Manual,First Owner
725000,29976,Petrol,Dealer,Manual,First Owner
919999,41000,Petrol,Dealer,Manual,First Owner
700000,15000,Diesel,Dealer,Manual,First Owner
725000,36000,Diesel,Dealer,Manual,First Owner
840000,30646,Petrol,Dealer,Manual,First Owner
365000,23600,Petrol,Dealer,Manual,First Owner
665000,71318,Diesel,Dealer,Manual,First Owner
50000,78098,Petrol,Individual,Manual,First Owner
225000,30000,Petrol,Individual,Manual,First Owner
229999,45000,Petrol,Individual,Manual,Second Owner
145000,67000,Petrol,Individual,Manual,First Owner
624000,14681,Diesel,Dealer,Manual,First Owner
500000,25000,Petrol,Individual,Manual,First Owner
750000,18054,Petrol,Dealer,Manual,First Owner
785000,40000,Diesel,Individual,Manual,First Owner
225000,30000,Petrol,Individual,Manual,First Owner
300000,80000,Diesel,Individual,Manual,First Owner
680000,20000,Diesel,Individual,Manual,First Owner
700000,40000,Diesel,Individual,Manual,First Owner
180000,120000,Diesel,Individual,Manual,First Owner
270000,120000,Diesel,Individual,Manual,Second Owner
370000,97000,Petrol,Individual,Manual,Second Owner
1100000,70000,Diesel,Individual,Manual,First Owner
120000,120000,Diesel,Individual,Manual,Second Owner
430000,88000,Diesel,Individual,Manual,Second Owner
550000,38406,Diesel,Dealer,Manual,First Owner
320000,54350,Petrol,Dealer,Manual,First Owner
390000,32260,Petrol,Dealer,Manual,First Owner
550000,58231,Diesel,Dealer,Manual,First Owner
370000,59858,Petrol,Dealer,Manual,First Owner
190000,73350,Petrol,Dealer,Manual,First Owner
509999,88473,Diesel,Dealer,Manual,First Owner
450000,96987,Petrol,Dealer,Manual,First Owner
5500000,77350,Diesel,Dealer,Automatic,First Owner
550000,61187,Diesel,Dealer,Manual,First Owner
400000,68350,Diesel,Dealer,Manual,First Owner
585000,81150,Diesel,Dealer,Manual,First Owner
500000,30000,Petrol,Individual,Manual,First Owner
800000,30000,Petrol,Individual,Manual,First Owner
265000,120000,Diesel,Individual,Manual,Second Owner
175000,180000,Diesel,Individual,Manual,First Owner
125000,50000,Petrol,Individual,Manual,Second Owner
165000,80000,Diesel,Individual,Manual,First Owner
150000,280000,Diesel,Individual,Manual,First Owner
1025000,90000,Diesel,Individual,Manual,Second Owner
1030000,250000,Diesel,Individual,Manual,Second Owner
380000,90000,Diesel,Individual,Manual,Fourth & Above Owner
250000,110000,Diesel,Individual,Manual,Third Owner
85000,80000,Petrol,Individual,Manual,Second Owner
500000,35000,Diesel,Individual,Manual,First Owner
350000,15000,Petrol,Individual,Manual,First Owner
190000,52000,Petrol,Individual,Manual,Second Owner
940000,140000,Diesel,Individual,Manual,First Owner
475000,60000,Petrol,Individual,Manual,Second Owner
300000,17000,Petrol,Individual,Manual,First Owner
250000,70000,Petrol,Individual,Manual,Third Owner
93000,97000,Petrol,Individual,Manual,Fourth & Above Owner
290000,125000,Diesel,Individual,Manual,Second Owner
75000,300000,Petrol,Individual,Manual,Third Owner
1000000,120000,Diesel,Individual,Manual,Second Owner
550000,87000,Diesel,Individual,Manual,First Owner
285000,75000,Diesel,Individual,Manual,Third Owner
240000,60000,Petrol,Individual,Manual,Second Owner
850000,25000,Petrol,Individual,Manual,First Owner
650000,26000,Petrol,Individual,Manual,First Owner
365000,78000,CNG,Individual,Manual,First Owner
